"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @annisayusti: ini nyesek sih pas nonton, bapak ini benar, coba dong yang bisa #dirumahaja , stay home, hidup ini bukan cuma ttg kalian,…",FALSE,0,NA,"2020-04-16 09:04:33",FALSE,NA,"1250711667606016000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnggaPutraF",1,TRUE,FALSE,NA,NA
"RT @erienastic: Selamat siang, udah pada makan siang blm?

Yang masih pada #DiRumahAja untuk menemani makan siang kalian mimin kasih game n…",FALSE,0,NA,"2020-04-16 09:04:27",FALSE,NA,"1250711644973363200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NUstory_id",20,TRUE,FALSE,NA,NA
"Aku gamau #dirumahaja
Aku maunya #dihatimuaja
Titik.",FALSE,2,NA,"2020-04-16 09:04:20",FALSE,NA,"1250711611846717440",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tuman_idn",0,FALSE,FALSE,NA,NA
"Inez Cosmetics for Indonesia. Together, we fight the virus !

Kita semua memiliki peran masing-masing dalam menghad… https://t.co/wz0F3DF351",FALSE,1,NA,"2020-04-16 09:04:15",TRUE,NA,"1250711594020921344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","inezcosmetics",0,FALSE,FALSE,NA,NA
"#dirumahaja atw mw w gotong https://t.co/Jx9rwRSyNy",FALSE,0,NA,"2020-04-16 09:04:10",FALSE,NA,"1250711571241684992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_dikiiw",0,FALSE,FALSE,NA,NA
"Selamat Sore
------
Sunset di Pulau Latondu @takabonerate_np 
------
**
.
.
#stayathome #dirumahaja #sunset… https://t.co/dGPWOuo5Pc",FALSE,0,NA,"2020-04-16 09:04:07",TRUE,NA,"1250711561318080512",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","asri1782",0,FALSE,FALSE,"120.46105592","-6.12696051"
"Selain bekerja, tentu produk lain yang menunjang kegiatan indoor maupun outdoor pun banyak dibeli oleh masyarakat,… https://t.co/NEQH6qObjs",FALSE,0,NA,"2020-04-16 09:04:00",TRUE,NA,"1250711529164550144",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","UnlimitedDotID",0,FALSE,FALSE,NA,NA
"@bekicotkukus @subtanyarl Efek #dirumahaja",FALSE,0,"bekicotkukus","2020-04-16 09:03:52",FALSE,"1250696440331952128","1250711498311086080","1204374276402319360","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","logo_rama",0,FALSE,FALSE,NA,NA
"RT @UwUsyalala: Bang jahe bang jahe siapa yang punya ?
Ganteng nya pake banget dan sekali sih ?😭🤕
#JAEHYUN 
#jaehyunnct 
#NCT127  #NCTfaned…",FALSE,0,NA,"2020-04-16 09:03:52",FALSE,NA,"1250711497338007552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kl1212312121",1,TRUE,FALSE,NA,NA
"@CNNIndonesia Semoga yang sembuh terus tambah yah.. tetep #dirumahaja guys..",FALSE,0,"CNNIndonesia","2020-04-16 09:03:50",FALSE,"1250709432448593920","1250711486839676928","17128975","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","h3ruwang",0,FALSE,FALSE,NA,NA
"Kadang bangun tidur jam 07.30 WIB, terus WFH mulai jam 07.35 😀😁
Kalau kalian WFH mulai jam berapa sampai jam berapa… https://t.co/RhNuyVTNeN",FALSE,1,NA,"2020-04-16 09:03:44",TRUE,NA,"1250711462210703360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LenIndustri",0,FALSE,FALSE,NA,NA
"RT @USConGenSby: Yuk gabung ngobrol bareng Ketua KPU Pusat, Arief Budiman, di LIVE IG @myamericasurabaya dalam program “Sapa Alumni”. Besok…",FALSE,0,NA,"2020-04-16 09:03:43",FALSE,NA,"1250711460335857664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AunillahAhmad",2,TRUE,FALSE,NA,NA
"RT @SugarBaby_VCS: Ready vcs berbayar bleh di tes vc 5dtk ya.. Open sampe pagi fullbugil
Wa: 085722900916  
line: angelvcs08
#vcsbugill
#vc…",FALSE,0,NA,"2020-04-16 09:03:39",FALSE,NA,"1250711441763561472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jihanmaisya2",5,TRUE,FALSE,NA,NA
"16 April 2020, Aku sempro! :""))
#dirumahaja https://t.co/z4LzRikIQJ",FALSE,0,NA,"2020-04-16 09:03:31",FALSE,NA,"1250711406703329280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GitaNS_",0,FALSE,FALSE,NA,NA
"RT @bintangemon: Kata mamah gausah cemas kalo pesen makanan di @gofoodindonesia pas lagi #dirumahaja gini. Selain udah bisa contactless, se…",FALSE,0,NA,"2020-04-16 09:03:27",FALSE,NA,"1250711389674455040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","edelweisskering",181,TRUE,FALSE,NA,NA
"RT @Emak2Blogger: Jangan lupa utk selalu #dirumahaja agar virus tidak menyebar. Jaga kesehatan, olahraga ringan, tidur yang cukup dan berdo…",FALSE,0,NA,"2020-04-16 09:03:18",FALSE,NA,"1250711354194853888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Agistasyahka",1,TRUE,FALSE,NA,NA
"kolom search akibat karantina #dirumahaja https://t.co/R3pqNZMTKY",FALSE,0,NA,"2020-04-16 09:03:15",FALSE,NA,"1250711339896430592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","___anth",0,FALSE,FALSE,NA,NA
"Tweeps, semua orang merasakan dampak pandemi Covid-19, ya. Begitu pun para pelaku UKM kita, seperti brand F&amp;B lokal… https://t.co/YiPVSZp2gL",FALSE,0,NA,"2020-04-16 09:02:38",TRUE,NA,"1250711185814466560",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mugniar",0,FALSE,FALSE,NA,NA
"Ketua IDI: "" @BNPB_Indonesia dan @KemenkesRI sudah bekerjasama dengan semua platform yang menyediakan konsultasi ja… https://t.co/opQKV8tK46",FALSE,1,"RadioElshinta","2020-04-16 09:02:05",TRUE,"1250708131769806848","1250711049663246336","121640063","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RadioElshinta",0,FALSE,FALSE,NA,NA
"RT @arsyirahmanm: Ini bagus untuk yang #dirumahaja buat belajar dari berbagai prespektif untuk memperkaya kita sebagai sebuah bangsa #disku…",FALSE,0,NA,"2020-04-16 09:02:04",FALSE,NA,"1250711043422040064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IndraJPiliang",1,TRUE,FALSE,NA,NA
"Oleh karena itu, ada beberapa produk yang mengalami peningkatan signifikan seperti webcam yang meningkat hingga 157… https://t.co/4M2IlrUCAp",FALSE,0,NA,"2020-04-16 09:02:00",TRUE,NA,"1250711025617420288",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","UnlimitedDotID",0,FALSE,FALSE,NA,NA
"Akhirnya vitamin penyambung hidup dah dateng, ga perlu ke klinik #dirumahaja #dirumahsaja https://t.co/5ONJqqTTFS",FALSE,1,NA,"2020-04-16 09:01:51",FALSE,NA,"1250710989831430144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aervy022",0,FALSE,FALSE,NA,NA
"@mettaapr @galuhrizkii Wkwk menarik sih, #dirumahaja bersama duo julidlita",FALSE,0,"mettaapr","2020-04-16 09:01:46",FALSE,"1250693837892120576","1250710968809578496","73103319","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mahezharganis",0,FALSE,FALSE,NA,NA
"RT @WeTVIndonesia: Siap siap nonton Yang Yang di The King's Avatar lagi di WeTV sampai habis, GRATIS dengan teks Bahasa Indonesia lagi! 😆😆…",FALSE,0,NA,"2020-04-16 09:01:42",FALSE,NA,"1250710952032399360",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","silverwind",1,TRUE,FALSE,NA,NA
"Sedekah penuh berkah, dengan BRIsyariah✨

Walaupun #DiRumahAja tetap bisa sedekah terjadwal melalui BRIS Online dar… https://t.co/J7AI3vzmnf",FALSE,0,NA,"2020-04-16 09:01:41",TRUE,NA,"1250710946953084928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","baitulmaal_bmm",0,FALSE,FALSE,NA,NA
"RT @erikaad8: yuk guys cemilan nya untuk menemani kalian selama #dirumahaja
terima pesanan untuk berbagai acara keluarga dan lainnya, minim…",FALSE,0,NA,"2020-04-16 09:01:39",FALSE,NA,"1250710937729785856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shafiransy",31,TRUE,FALSE,NA,NA
"RT @yurayunita: #duetdirumah bersama perempuan hebat, idola dari semua idola Kak @therealDiSastr. Serenata Jiwa Lara - Harus Bahagia.
Lagun…",FALSE,0,NA,"2020-04-16 09:01:31",FALSE,NA,"1250710903701377024",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Armyroal",16033,TRUE,FALSE,NA,NA
"RT @Lini_ZQ: ‘Kalau yang lain disuruh #dirumahaja 
Kenapa pabrik semen dan tambang masih beroprasi’? 

Pesan dari petani Kendeng. 

Ikuti d…",FALSE,0,NA,"2020-04-16 09:01:30",FALSE,NA,"1250710902136901632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","23Rnick",14,TRUE,FALSE,NA,NA
"Puji Tuhan yg sembuh lebih banyak skrg. Mulai Sabtu aku udah  #dirumahaja semoga kalian yg masih harus keluar untuk… https://t.co/ADs5iWzcJn",FALSE,1,NA,"2020-04-16 09:01:30",TRUE,NA,"1250710901054828544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jajjangmyeonnn",0,FALSE,FALSE,NA,NA
"Wew.... mungkin karena #dirumahaja keinginan untuk makan lebih besar drpd kalo kerja ya... hahahaha https://t.co/vTn0WpbCwD",FALSE,1,NA,"2020-04-16 09:01:26",FALSE,NA,"1250710882247561216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","anggie001",0,FALSE,FALSE,NA,NA
"RT @SAPPUN_ID: Floral blouse dipadukan dengan jeans dan 'Roseon' lightblue cocok untuk gaya casual, simple yet feminine!😘

Jangan lupa SAPP…",FALSE,0,NA,"2020-04-16 09:01:20",FALSE,NA,"1250710859766042624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","little_eonni21",0,TRUE,FALSE,NA,NA
"4. Mendadak Jadi Gamers
Makin jago deh namatin setiap misinya. Biasanya main game di sela-sela aktivitas. Kalau sek… https://t.co/Ax5X5nVwmA",FALSE,0,"mizanstore","2020-04-16 09:01:20",TRUE,"1250694570964168704","1250710859317276672","518106215","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mizanstore",0,FALSE,FALSE,NA,NA
"RT @Ibe900: @radenbintangsp @C_k_13 @R0edyDahlan__ @TRANS7 Betul, apapun bidang pekerjaannya, pekerja/buruh harian, pedagang, karyawan, bah…",FALSE,0,NA,"2020-04-16 09:01:19",FALSE,NA,"1250710853118160896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dianis426",2,TRUE,FALSE,NA,NA
"Masker endorsan udah nyampe. Dan cakep! 🤘♥️ 
#dirumahsaja #dirumahaja #SocialDistancing #CoronaPublicEnemy #COVID19 https://t.co/wA6EkXAylv",FALSE,2,NA,"2020-04-16 09:01:14",FALSE,NA,"1250710831882354688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Donsrawk",0,FALSE,FALSE,NA,NA
"#kamismanis #dirumahaja #salingmenjaga from ponorogo.tourism Halo Dulur . Tetap jaga kesehatan ya dimanapun kalian… https://t.co/gaxvumLRp0",FALSE,0,NA,"2020-04-16 09:01:12",TRUE,NA,"1250710826689929216",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","info_ponorogo",0,FALSE,FALSE,NA,NA
"RT @PutraPattinama: Brikingnyus 01
#dirumahaja #samasamadirumah gara2 #covid_19 #corona #anjay https://t.co/J9BkHI4E7l",FALSE,0,NA,"2020-04-16 09:01:11",FALSE,NA,"1250710821065224192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EkoBORET",100,TRUE,FALSE,NA,NA
"Tepat sebulan #dirumahaja gak kemana-mana.. Rekor ini mah..",FALSE,0,NA,"2020-04-16 09:01:09",FALSE,NA,"1250710813804883968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","babhesolo",0,FALSE,FALSE,NA,NA
"Kamu team #darkmode atau #normalmode nih?
Simak kelebihan dan kekurangan mode gelap hapemu!
🔎… https://t.co/v1icEvHpUk",FALSE,0,NA,"2020-04-16 09:01:09",TRUE,NA,"1250710810688700416",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","gotomalls",0,FALSE,FALSE,NA,NA
"RT @BKNgoid: #SobatBKN berikut Update data ASN yg terkonfirm #Covid_19 per 16/4/2020, pkl 14.08 WIB

bagi kalian yg punya preferensi WFH ma…",FALSE,0,NA,"2020-04-16 09:01:04",FALSE,NA,"1250710793038921728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","randasagita",9,TRUE,FALSE,NA,NA
"2. Dengan demikian, terjadi penambahan kasus positif #COVID19 sebanyak 380 orang. 

Kasus sembuh bertambah 102 oran… https://t.co/fp8eMnz0iU",FALSE,14,"KemenkesRI","2020-04-16 09:01:02",TRUE,"1250710242784153600","1250710783987642368","161236190","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KemenkesRI",7,FALSE,FALSE,NA,NA
"Dengerin #GengSoreMGT 
setiap jam 4 sampe jam 7 malam 
Dijamin rasa rindu kamu semakin menjadi hahahaha.

Inget… https://t.co/WCFusBmXka",FALSE,0,NA,"2020-04-16 09:01:00",TRUE,NA,"1250710774059843584",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MGT_RADIO",0,FALSE,FALSE,NA,NA
"DOA-DOA PENJAGAAN DIRI DARI CORONA!🌟💚
Bagian 6 dari 6

Catatan Tentang Dalil Riwayat Hadits:Abdullah bin Umar berka… https://t.co/aL5qobdJdu",FALSE,0,NA,"2020-04-16 09:00:50",TRUE,NA,"1250710732942925824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","umra_idn",0,FALSE,FALSE,NA,NA
"@cindy_jaden @elsyandria @AmbarwatiRexy @Chynnob_ @ryannuurfajry @yusuf_dumdum @__MV_llestari__ @falenzaman Tolong… https://t.co/kMYxCHjXOJ",FALSE,0,"cindy_jaden","2020-04-16 09:00:50",TRUE,"1250343114851504128","1250710731646894080","1180319237933432832","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AndiBrighton",0,FALSE,FALSE,NA,NA
"Apa aja sih kegiatan #DiRumahAja versi kamu?
Share jawaban kamu di kolom komentar!

Biar lebih produktif lagi, jang… https://t.co/gsoY7koOJb",FALSE,2,NA,"2020-04-16 09:00:47",TRUE,NA,"1250710719307436032",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","indodax",0,FALSE,FALSE,NA,NA
"Kalo gak mau ribet seperti ini, ya  #dirumahaja https://t.co/7CaZlVN3kn",FALSE,0,NA,"2020-04-16 09:00:41",FALSE,NA,"1250710694598545408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ayamngamok",0,FALSE,FALSE,NA,NA
"Siap siap nonton Yang Yang di The King's Avatar lagi di WeTV sampai habis, GRATIS dengan teks Bahasa Indonesia lagi… https://t.co/GllNcGkJ5X",FALSE,1,NA,"2020-04-16 09:00:36",TRUE,NA,"1250710672628953088",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","WeTVIndonesia",1,FALSE,FALSE,NA,NA
"RT @eyolals: Mutualan yuk gabut
Twit:rt/like
Wa:dm hehe
#Mutualankuy #MutualanAjaDuluSiapaTauJodoh #MutualanAjaDulu #mutualanrt #dirumahaja…",FALSE,0,NA,"2020-04-16 09:00:32",FALSE,NA,"1250710655725793280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bacilorr",7,TRUE,FALSE,NA,NA
"Mau tetap #DirumahAja tapi bingung untuk belanja kebutuhan rumah?

MidiKriing solusinya! Layanan pesan antar dari A… https://t.co/UhN7NFKNlq",FALSE,0,NA,"2020-04-16 09:00:27",TRUE,NA,"1250710635601485824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alfamidi_ku",0,FALSE,FALSE,NA,NA
"Aku tahu kamu jenuh, tapi tolong tetap #Dirumahaja ya. Ini semua untuk #CegahCovid19. Sehat selalu sahabat PMI. https://t.co/Uq9PXpdwt5",FALSE,8,NA,"2020-04-16 09:00:25",FALSE,NA,"1250710628110667776",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","palangmerah",7,FALSE,FALSE,NA,NA
"Update Kasus Covid19 Indonesia #COVID19indonesia #CoronaIndonesia #Coronavirusindonesia #covid19indo #JagaJarak… https://t.co/ONaZjIFmyk",FALSE,1,NA,"2020-04-16 09:00:24",TRUE,NA,"1250710622418857984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","egp911",0,FALSE,FALSE,NA,NA
"Bisa gitu ya #dirumahaja tapi rasanya exhausting banget 🥵.",FALSE,0,NA,"2020-04-16 09:00:20",FALSE,NA,"1250710607071858688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dearmedinas",0,FALSE,FALSE,NA,NA
"#dirumahaja Maksimalkan iklan mobil Anda dengan Iklan Premium sekarang juga. Dengan Iklan Premium peluang laku mobi… https://t.co/ceBJLbs9tU",FALSE,0,NA,"2020-04-16 09:00:18",TRUE,NA,"1250710599820029952",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","JualBeliOtosia",0,FALSE,FALSE,NA,NA
"Kapusdatin dan Humas BNPB @aw3126 : Update #COVID19indonesia, Kamis 16 April 2020. #DengerinElshintaDiRumahAja… https://t.co/NqpuC4Bnjz",FALSE,1,"RadioElshinta","2020-04-16 09:00:17",TRUE,"1250709445983662080","1250710594526707712","121640063","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RadioElshinta",4,FALSE,FALSE,NA,NA
"Sobat Crystalline, kamu sendiri sudah tau belum apa saja manfaat dari berolahraga? Yuk simak faktanya.… https://t.co/DU1GU1LZ4b",FALSE,1,NA,"2020-04-16 09:00:14",TRUE,NA,"1250710582636032000",NA,"<a href=""http://www.salesforce.com"" rel=""nofollow"">Salesforce - Social Studio</a>","crystallineid",0,FALSE,FALSE,NA,NA
"Neng sendirian aja.. Oiya lupa lagi #SocialDistancing. Untung ditemenin sama #HondaADV150. Jangan lupa di panasin y… https://t.co/smskph89sb",FALSE,0,NA,"2020-04-16 09:00:12",TRUE,NA,"1250710573937037312",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","WahanaHonda",0,FALSE,FALSE,NA,NA
"Kangen trail run banget bangetttt, mulai bosan dengan #dirumahaja tapi harus dilakukan sampe pandemi ini berakhir https://t.co/IhvOQcNLqx",FALSE,3,NA,"2020-04-16 09:00:10",FALSE,NA,"1250710566919761920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bonakelana",0,FALSE,FALSE,NA,NA
"COVID-19 di Indonesia 🇮🇩 saat ini.

- Total: 5516 (+380)
- Perawatan: 4472
- Sembuh: 548 (+102)
- Meninggal: 496 (+… https://t.co/mtYMVzUeEv",FALSE,0,NA,"2020-04-16 09:00:07",TRUE,NA,"1.250710550713e+18",NA,"<a href=""https://www.facebook.com/rifky.fuady2"" rel=""nofollow"">coba-spring</a>","Fuu_ady",0,FALSE,FALSE,NA,NA
"Mending #dirumahaja
Kasian ntr supir ambulance harus bolak-balik antar jenazah kalian ke kuburan :)",FALSE,0,NA,"2020-04-16 09:00:03",FALSE,NA,"1250710537660317696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zyehril17",0,FALSE,FALSE,NA,NA
"Suka heran sama tukang siomay kalo lagi ga pengen lewat terus depan rumah kyk setrikaan, tapi setiap lagi pengen ka… https://t.co/8GYY3hnSlk",FALSE,0,NA,"2020-04-16 09:00:01",TRUE,NA,"1250710526511833088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JAVIER_LUKITO",0,FALSE,FALSE,NA,NA
"Setelah mulai diberlakukan work from home, tentunya semua kegiatan yang dilakukan baik bekerja, sekolah, dan mencar… https://t.co/QuvJRNTeFv",FALSE,0,NA,"2020-04-16 09:00:00",TRUE,NA,"1250710522959282176",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","UnlimitedDotID",0,FALSE,FALSE,NA,NA
"RT @HerliLie: Kita tahu bahwa brand F&amp;B mengalami kesulitan di saat pandemi covid-19. Salah satu nya brand kesukaan aku @GaaramId dan sekar…",FALSE,0,NA,"2020-04-16 08:59:56",FALSE,NA,"1250710505645211648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Portuguesamava",2,TRUE,FALSE,NA,NA
"RT @GOLDENXBEAR: Yang #dirumahaja
bingung mau masak apalagi buat cemilan, bingung juga mau jajan tempat jajanya pada tutup,Cobain ae dulu n…",FALSE,0,NA,"2020-04-16 08:59:50",FALSE,NA,"1250710479950934016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","icrieddurings3x",3,TRUE,FALSE,NA,NA
"Semenjak corona , #KamisAmbyar  Jadi gk trending :( , knp gk ambyar kan seru #dirumahaja Masih bisa #KamisAmbyar  Yakan",FALSE,0,NA,"2020-04-16 08:59:49",FALSE,NA,"1250710476285030400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YasintaKomala",0,FALSE,FALSE,NA,NA
"RT @LBH_Jakarta: Melihat perkembangan situasi #COVID19, LBH Jakarta memperpanjang pembatasan pertemuan fisik dengan bekerja dari rumah samp…",FALSE,0,NA,"2020-04-16 08:59:34",FALSE,NA,"1250710415572520960",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hana_ahr",0,TRUE,FALSE,NA,NA
"RT @solomedia_: Brand kesayangan kamu butuh pertolongan, saatnya bantu mereka. Brand tidak dapat bertahan sendiri di tengah pandemik COVID-…",FALSE,0,NA,"2020-04-16 08:59:21",FALSE,NA,"1250710357875675136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SerdaduMedia",1,TRUE,FALSE,NA,NA
"RT @jasmineraissa: HELLO GAIIISS!!!

Aku mau nawarin lagi nih ehehehe aku dan temenku nawarin bundling package cheesecake dan kopi/coklat.…",FALSE,0,NA,"2020-04-16 08:59:20",FALSE,NA,"1250710356705472512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kevinazrya",2,TRUE,FALSE,NA,NA
"RT @p2ptmkemenkesRI: Cegah Penularan COVID-19 Melalui Mata, Hidung dan Mulut.
.
#dirumahaja 
#CERDIK #CegahPTM #DukungGERMAS #Covid19 #lawa…",FALSE,0,NA,"2020-04-16 08:59:17",FALSE,NA,"1250710344621715456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rs_Tugurejo",6,TRUE,FALSE,NA,NA
"RT @24JamSolo: Brand kesayangan kita butuh pertolongan, saatnya bantu mereka. Brand tidak dapat bertahan sendiri di tengah pandemik COVID-1…",FALSE,0,NA,"2020-04-16 08:59:17",FALSE,NA,"1250710344281935872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SerdaduMedia",1,TRUE,FALSE,NA,NA
"RT @potatoaddicttt: Mutualan yuk yuk rt/like sajo nnt difollow tp fllbck ya wkwk

#mutualan 
#Mutualankuy 
#MutualanAjaDuluSiapaTauJodoh 
#…",FALSE,0,NA,"2020-04-16 08:59:02",FALSE,NA,"1250710279328903168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","silusss_",23,TRUE,FALSE,NA,NA
"1. Akumulasi kasus terkonfirmasi positif #COVID19 hingga tanggal 16 April 2020 pukul 12.00 WIB ada 5.516 kasus deng… https://t.co/rHfPa8qr0s",FALSE,21,"KemenkesRI","2020-04-16 08:58:53",TRUE,"1250709472105738240","1250710242784153600","161236190","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KemenkesRI",12,FALSE,FALSE,NA,NA
"#dirumahaja buat aku mah bukane tambah rajin malah tambah males 😪",FALSE,0,NA,"2020-04-16 08:58:52",FALSE,NA,"1250710236991610880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rnf_aj",0,FALSE,FALSE,NA,NA
"@monicptri Sama-sama Sobat, apabila ada lagi yang dapat kami bantu bisa informasikan kembali kepada kami via DM ya… https://t.co/521iSmrqNJ",FALSE,0,"monicptri","2020-04-16 08:58:49",TRUE,"1250686421473452032","1250710225365028864","2197057418","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IndiHome",0,FALSE,FALSE,NA,NA
"@SitiNur09305074 Ngegabut #dirumahaja keluar masuk rumah,buka kulkas,nonton tv,baring,buka sosmed,nyemil,tidur.
.
Repeat",FALSE,0,"SitiNur09305074","2020-04-16 08:58:36",FALSE,"1250683075027062784","1250710169664667648","1246455541720707072","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rahmatbagussb",0,FALSE,FALSE,NA,NA
"RT @DKIJakarta: Sebagai upaya menekan penyebaran COVID-19, mulai Jumat, 10 April 2020 Pembatasan Sosial Berskala Besar (PSBB) resmi berlaku…",FALSE,0,NA,"2020-04-16 08:58:34",FALSE,NA,"1250710160885989376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dinarlrsti",1217,TRUE,FALSE,NA,NA
"Sun duluh ka #dirumahaja https://t.co/ibcMZtiPlu",FALSE,0,NA,"2020-04-16 08:58:33",FALSE,NA,"1250710156914028544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sashandrs",0,FALSE,FALSE,NA,NA
